address,archetype,cluster,is_noise,SIS,C_D,C_B,C_P,deviation_flag,is_suspicious_gt,coinjoin_score,coinjoin_ratio,total_value,tx_count_total,active_days,recency_days,batch_ratio
bc1qt5r7xzc70qmpy296dhpyypa7q70gu3uh2clqyw,Noise,-1,True,0.6440166267316682,0.0020567053345370376,6.787898533867208e-08,0.0010501845099435325,False,0,0.5454545454545454,0.09090909090909091,0.29556394,2895.0,51.967905092592595,629.0,0.0013869625520110957
bc1qhp9a67szug6qdwsaadqgymq4x4c73znxagkmnn,Retail Users,0,False,0.5030365976515458,5.430245107688548e-05,6.787898533867208e-08,2.4622712520457006e-05,False,0,0.5365853658536586,0.07317073170731707,32.72179,108.0,365.9192013888889,337.0,0.029850746268656716
bc1plqmeezk43un4xr4w9jll5lnhzwf6du3cwjfzkp6relpa64kxnkxqyst25h,Noise,-1,True,0.49999999989428134,0.006007208650380456,0.0,0.004148806758416698,False,0,0.0,0.0,0.02533171,4651.0,0.0,0.0,0.0
bc1p6txyfp9c327xpe4ffddrtdmxw5upq8vv055aje7f28gyxeecurssxd9pl4,Retail Users,0,False,0.258729938928767,0.00010860490215377096,3.393949266933604e-08,7.82189645493917e-05,False,0,0.6571428571428571,0.3142857142857143,3.1902943,125.0,106.9745138888889,323.0,0.011111111111111112
bc1p5evk93uxywnd28ya9lmq4gjry953s48n5hx8fue0e93xxmev4h4szvg6aj,Exchanges,2,False,0.2538297548484982,4.75146446922748e-05,3.393949266933604e-08,3.865437955138959e-05,False,0,0.05,0.1,11.830466,506.0,400.7548726851852,370.0,0.0
bc1q5ehrh99qd0ghhl8tmn56xc56f76uxj7t3gdj77,Exchanges,2,False,0.2518432301435886,1.357561276922137e-05,3.393949266933604e-08,2.6838777219409596e-05,True,0,0.0,0.0,6.0214906,18.0,500.9183796296296,301.0,0.3076923076923077
31o6gquYYGP7dxHckWsadovxsqBtZKrCja,Exchanges,2,False,0.2504732176672481,1.357561276922137e-05,3.393949266933604e-08,7.912709051697054e-06,False,0,0.0,0.0,0.10949853,3.0,1.0,979.0,0.0
bc1qxs99vhqmcj3k2qdqjk52y0jw2q2at6gugg92g7,Exchanges,2,False,0.2504732176672481,1.357561276922137e-05,3.393949266933604e-08,7.912709051697053e-06,False,0,0.0,0.0,0.37239832,10.0,47.91795138888889,824.0,0.0
bc1peh89nw8ynahf33kt5xz9r0u6ggst87x2cfnkv0luqujy97f4y7kq5587as,Exchanges,2,False,0.2504732176672481,1.357561276922137e-05,3.393949266933604e-08,7.912709051697054e-06,False,0,0.0,0.0,0.00349353,8.0,28.595532407407408,423.0,0.0
bc1q5ct9asgg2c6z8g2n5vmhqc04zmyc86lvzdv2gn,Exchanges,2,False,0.2504732176672481,1.357561276922137e-05,3.393949266933604e-08,7.912709051697054e-06,False,0,0.0,0.0,0.37053502,3.0,1.0,733.0,0.0
bc1ps6wqzfusgfvcuasrrqsqa4gmxhhuudzqt6hvajy5fqcrc92y8n9sdv9lxz,Exchanges,2,False,0.2504732176672481,1.357561276922137e-05,3.393949266933604e-08,7.912709051697054e-06,False,0,0.0,0.0,0.00091903,3.0,1.0,376.0,0.0
bc1pgszs0w8stt9mm9prgp63d4nqjyesdxumyv6dgy0xty3z0tcn3d2qwx9ltr,Exchanges,2,False,0.2503061130676276,1.357561276922137e-05,3.393949266933604e-08,5.604238801846826e-06,False,0,0.15789473684210525,0.3157894736842105,0.14337815,50.0,374.4357986111111,453.0,0.0
bc1py4g94adf2uc3qy9xh9q7nluhuzz2hw8hj8q7gw0s5csaxtpjeysqeumh0a,Exchanges,2,False,0.2503061127718738,1.357561276922137e-05,3.393949266933604e-08,5.604234716149294e-06,False,0,0.0,0.0,0.08077893,5.0,18.952696759259258,782.0,0.0
bc1qv7d2dgyvtctv7ya4t3ysy4c2s8qz4nm8t6dvm3,Noise,-1,True,0.20579483126807405,0.002932332358151816,0.0,0.0015003351216243941,False,0,0.5185185185185185,0.037037037037037035,2.0108247,14561.0,66.80907407407408,656.0,0.003233796614834182
bc1qk9pyy96wstgtngeszpsc0vhrjtvc4lzt5tdudn,Noise,-1,True,0.19387231531830967,0.002762637198536549,0.0,0.0014137676963011515,False,0,0.5,0.0,0.00877646,892.0,5.663252314814815,305.0,0.0
bc1qte6h77gfjxcl3yuw8ymmt2sphzav6mwkvg4mhk,Noise,-1,True,0.18767260702443223,0.00267439571553661,0.0,0.0013687526351330655,False,0,0.6428571428571428,0.2857142857142857,3.6277504,3977.0,65.15930555555556,624.0,0.0
bc1q5recagn686ft6e05l8j7870x3vtyly6c3299m0,Noise,-1,True,0.18671880574845107,0.0026608201027673887,0.0,0.001361827241107206,False,0,0.5625,0.125,0.34726188,4054.0,67.27717592592593,620.0,0.0
bc1q6c8cyhdgs9ha2vytu0nc4gl9x7z6lxj503haj8,Noise,-1,True,0.18576500447246996,0.0026472444899981675,0.0,0.0013549018470813466,False,0,0.6,0.2,1.1052053,4000.0,63.048657407407404,624.0,0.0
bc1qlmdkplj9wgp0krsp5s8crgz2ck3jlw9hwknajf,Noise,-1,True,0.16764278022882811,0.0023893078473829613,0.0,0.0012233193605900178,False,0,0.5384615384615384,0.07692307692307693,1.0109181,3682.0,66.2238888888889,625.0,0.0
bc1q5syf0tq82emctp88m0j90n99f27xmt6v2f79lx,Noise,-1,True,0.16297230094550993,0.002335005396306076,0.0,0.001183802580099154,False,0,0.8064516129032258,0.6129032258064516,15.975178,3531.0,210.86510416666667,399.0,0.0
32R6ecNGcpKUFKSLW4kVEqLJNZnwuKWGdr,Noise,-1,True,0.1527231839641654,1.357561276922137e-05,0.0,0.002111122414271847,False,0,0.0,0.0,0.00999466,5.0,0.0,0.0,0.0
bc1pu66vfkul4j9nl8nafcysrzdvqngpuwr04t3us9p3pmaqqc8v5vhsnmwpa8,Noise,-1,True,0.14593159522511534,0.00208385656007548,0.0,0.0010640352979952514,False,0,0.0,0.0,0.02128635,1991.0,228.1728009259259,447.0,0.0
bc1q6rudwjw0m9z43hlvmvscemg7c2nmtwpxz2kcnx,Noise,-1,True,0.1397318869312379,0.0019956150770755413,0.0,0.0010190202368271653,False,0,0.6538461538461539,0.3076923076923077,1.5370786,7686.0,365.01399305555555,326.0,0.00026065424214779094
bc1qqfmuxy0268ltk9pls4kgupassextnretavagtt,Noise,-1,True,0.13664423875944076,0.0019481004323832667,0.0,0.000998244054749587,False,0,0.3076923076923077,0.6153846153846154,2.6589458,4204.0,276.2519212962963,516.0,0.02219040801717967
bc1qn39tzr8e5sppx3n33wte7ku4h2yv6y8n6egf9f,Noise,-1,True,0.13478294776400496,0.0019345248196140452,0.0,0.0009787821235837345,False,0,0.15476190476190477,0.30952380952380953,20.188545,3734.0,83.05408564814815,506.0,0.0005417118093174431
bc1qmlv84fftwttec45aukt29435t7cjrl75v4c05v,Noise,-1,True,0.1342597355694879,0.0019141614004602133,0.0,0.0009809305696849384,False,0,0.5625,0.125,0.7645196,3272.0,69.64971064814814,625.0,0.0
bc1qx9u7lyl9swmg5ck5zmz98dx78u3qwkp42h72xz,Noise,-1,True,0.1299676298275727,0.001853071142998717,0.0,0.0009497662965685711,False,0,0.6666666666666666,0.3333333333333333,0.09599533,3059.0,225.74116898148148,449.0,0.0
bc1qyds5jrka5mfcltc7c27jmmxzuxzg6shjwfwca7,Noise,-1,True,0.12391106775035987,0.0019481004323832667,0.0,0.0008223413774595822,False,0,0.3,0.6,15.389122,2724.0,240.08767361111111,444.0,0.0
bc1qywxh8twe5nw6p5n3yyd79w2dnfrxnukpxntehd,Noise,-1,True,0.12066252588844528,0.0017987686919218315,0.0,0.0008462243895314832,False,0,0.9193548387096775,0.8387096774193549,10.223326,2033.0,192.3865162037037,431.0,0.0
bc1q6hg8azt65srm7h5helpkn5mn8lnv6lz3g7tsma,Noise,-1,True,0.11852201451579894,0.0016901637897680606,0.0,0.0008666615682582583,False,0,0.8333333333333333,0.6666666666666666,1.6135414,3231.0,31.71298611111111,653.0,0.0024783147459727386
bc1qnu8dmflz22czugzt592zgp5c0vasf9es8zeed5,Noise,-1,True,0.10850710111799688,0.0015476198556912363,0.0,0.0007939449309867346,False,0,0.59375,0.1875,3.548019,2336.0,91.9182175925926,624.0,0.0
1L15W6b9vkxV81xW5HDtmMBycrdiettHEL,Noise,-1,True,0.10378834044154311,0.001466166179075908,0.0,0.0007662629964112384,False,0,0.6263736263736264,0.25274725274725274,8961.978,1474.0,422.1995601851852,660.0,0.0
bc1q5pwj86d30kvly7tqun7alpzlfgm6mlge29y86n,Noise,-1,True,0.10230739282411942,0.0014593783726912974,0.0,0.0007489298698186485,True,0,0.6875,0.375,0.9015737,2249.0,39.0875,622.0,0.0
bc1qy5g5tdx2evg3v5f4rj90f6amhy92gtam39n0hc,Noise,-1,True,0.10088717779263433,0.0014797417918451293,0.0,0.0007199339045937109,False,0,0.8888888888888888,0.7777777777777778,4.8720427,2036.0,165.1862847222222,461.0,0.0
3441t7i4drGbhfyBGdbqnqzV11gKushN1c,Noise,-1,True,0.09983864961797398,0.0013847125024605798,0.0,0.000749205394615767,False,0,0.5,0.0,16.762363,932.0,629.3980787037037,410.0,0.0
bc1pedd20v0hjveygk530taqfwv88e9y7mc7gzsefnu8d24vkdd8f4psqrdele,Noise,-1,True,0.09909502260791969,0.0029798470028440907,0.0,4.450012038767394e-06,False,0,0.0,0.0,0.24653405,3224.0,44.277685185185184,733.0,0.0
bc1qmzsse67gt43etarhafyuknpjv6hs3gqks6jefn,Noise,-1,True,0.09372318134028909,0.001337197857768305,0.0,0.0006866013235859138,False,0,0.5625,0.125,0.64908636,1972.0,47.935775462962965,622.0,0.0
bc1qguqzrcw55a5w6z29dq2mqra4fm22rtzjtpcc92,Noise,-1,True,0.0898518256328392,0.0012828954066914195,0.0,0.0006581240537071783,False,0,0.673469387755102,0.3469387755102041,28.046703,3158.0,227.87579861111112,496.0,0.001286587327114828
bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,Noise,-1,True,0.08940333612212588,0.0009163538619224426,0.0,0.000820703094415445,False,0,0.012350370511115333,0.024700741022230667,850704.5,30063.0,786.4256481481482,296.0,0.47474023647438196
bc1qcekutpu6jt9n7trz58d55r4h54kvqag6nl39mu,Noise,-1,True,0.08891630805013712,0.0013236222449990837,0.0,0.000626447579559848,False,0,0.71875,0.4375,10.30966,2004.0,215.27719907407408,438.0,0.0015212981744421906
bc1q44anwwlap82vtw40qyw2e4ct3574jtn6fx3hur,Noise,-1,True,0.07560095709664724,0.0010792612151530989,0.0,0.0005550188370945851,False,0,0.5,0.0,0.012157571,2017.0,1.0,629.0,0.0
bc1quxvfewxjpr23tey88x00xyjvks4n00w9qpdtw4,Noise,-1,True,0.07491824027572283,0.0012489563747683661,0.0,0.0004674509907995827,True,0,0.7333333333333334,0.4666666666666667,3.8510466,1381.0,124.49697916666666,429.0,0.0007320644216691069
1D19wA62n3k9vG2BvF4jkRu3mMyqmM7Ey2,Noise,-1,True,0.07385941298404686,0.001208229536460702,0.0,0.00047157654282448884,True,0,0.5,0.0,16.554758,692.0,397.1625925925926,685.0,0.0
bc1phpvanyrujxxfu0avwqzzl6mvxh6v0t3m3z9yjzqgx39ulxq6qcyqv573cv,Noise,-1,True,0.07170271701441991,0.0007873855406148395,0.0,0.0006355611875998756,False,0,0.5217391304347826,0.043478260869565216,37.69651,431.0,484.1479282407407,298.0,0.014705882352941176
bc1qst84euh70042yljqyn2wu5s2p0gga8ntxtr0a6,Noise,-1,True,0.06553591244001779,0.0009367172810762746,0.0,0.0004816096604204752,False,0,0.8253968253968254,0.6507936507936508,14.082013,5378.0,185.15604166666665,429.0,0.0005644402634054562
bc1qavnuluv4d724kk0f3d3a7rzw058khdh524pcp8,Noise,-1,True,0.060340136680948855,0.000862051410845557,0.0,0.0004442125326808345,True,0,0.3055555555555556,0.6111111111111112,7.58926,9256.0,150.05730324074074,555.0,0.0003260160834601174
bc1qqmnufsvqj4scmhp7luf5vrcw9ekr4njnvh6l3p,Noise,-1,True,0.060101767610156356,0.000862051410845557,0.0,0.00044091957779115076,False,0,0.23529411764705882,0.47058823529411764,4.671821,1725.0,257.53212962962965,357.0,0.0
bc1q0jdv7j3sgc2432p8eevhw30wsm9y56qgc5mz9z,Exchanges,2,False,0.0594924268385444,1.357561276922137e-05,0.0,0.0008231840230827783,False,0,0.0,0.0,0.0026892,33.0,1.0,322.0,0.0
18xHTRqn7RDoYF58NXQNZtLDTBscc9o8Ge,Noise,-1,True,0.05927606314004516,0.0009842319257685494,0.0,0.00037325462843729586,False,0,0.5,0.0,2071.3806,1759.0,706.2705555555556,362.0,0.10201729106628242
bc1qp6yxc4v2ydlltrz39smervlfhv4jjfqwgwkydz,Noise,-1,True,0.05700183221501484,0.0008145367661532822,0.0,0.0004199736535903265,True,0,0.8636363636363636,0.7272727272727273,2.0209236,3041.0,152.91015046296297,443.0,0.0
1FWQiwK27EnGXb6BiBMRLJvunJQZZPMcGd,Noise,-1,True,0.05590055946023893,0.0007466587023071754,0.0,0.0004360146721173354,False,0,0.0,0.0,10630.478,6819.0,1022.0250462962963,61.0,0.00025290844714213456
bc1qwznelkc6r32u0cc4t8nuqxhx6fhpww2nd6na9z,Noise,-1,True,0.05455020256239372,0.0007602343150763968,0.0,0.0004111092212274504,True,0,0.5,0.0,3.156328,610.0,25.713703703703704,318.0,0.0
1PaAdpqxMomPSFdmCZeMptje1bGGwviaQQ,Noise,-1,True,0.05081814132082146,0.0007670221214610074,0.0,0.0003564271196903044,False,0,0.5051282051282051,0.010256410256410256,378.1563,1146.0,438.73394675925925,644.0,0.0031545741324921135
12HigeDswNs6Yizf2oCS4tutUUD9zNuWdo,Noise,-1,True,0.05043467939649186,0.0007738099278456181,0.0,0.00034800431873542424,False,0,0.6444444444444444,0.28888888888888886,4131.1445,834.0,217.59827546296296,442.0,0.0
bc1pxxzs4f4ugs698qvvl7df5s6rt938vcse6kc33ultpkzujf3c75esy5dpxt,Noise,-1,True,0.049389867408436205,0.0007127196703841219,0.0,0.0003616998582174764,False,0,0.125,0.25,0.5143508,2140.0,15.037986111111111,747.0,0.0
bc1qn6tgep5wjv0vdy0r25fa7m45xrqkh0f6jkudrl,Exchanges,2,False,0.04816696443704768,0.0006923562512302899,0.0,0.00035418241034466296,False,0,0.0,0.0,5.7152257,268.0,315.9821875,555.0,0.0
17H4AyqwcY8nF9yBSwEvyHeuvR3gBfvEgq,Noise,-1,True,0.047245801953918046,0.000841687991691725,0.0,0.0002726969238162451,False,0,0.5,0.0,6.6510134,391.0,279.8956712962963,403.0,0.0
bc1phzgft3v5gkj864c890tzmjvsgllevztq73puuadl0wkxwdfz297seahwaz,Noise,-1,True,0.04555621690324113,0.0006516294129226258,0.0,0.00033686892528001465,False,0,0.5909090909090909,0.18181818181818182,2.2143683,168.0,9.564930555555556,334.0,0.03184713375796178
14m1nGouhmfuK3eNGiXrBQgF2PPRYdR8ek,Noise,-1,True,0.04344320044737514,0.0007602343150763968,0.0,0.00025767129069905636,True,0,0.5,0.0,2455.0164,1757.0,622.1578472222222,459.0,0.11149624494511842
bc1q6hy69s3gttswm0wj4fv23xfufleg0rsg7vxsmt,Noise,-1,True,0.04195579476808414,0.0006109025746149617,0.0,0.0003058835581759822,False,0,0.7105263157894737,0.42105263157894735,4.035546,1090.0,110.28275462962964,402.0,0.0018674136321195146
bc1p2m8cvdugae89mm84pfu27usy3uq4hddhu7myzyzwnfjh0m3zyqvsmdzsu2,Noise,-1,True,0.041264111161325986,0.0005905391554611296,0.0,0.00030570465216364775,False,0,0.09375,0.1875,10.143802,540.0,184.15917824074074,609.0,0.009541984732824428
bc1phx5kxrjyt64kafrqdhvdx24p090w4ek3cl7egfw52lkd4nzdyp3sp8lldk,Noise,-1,True,0.03887960797137313,0.0005566001235380762,0.0,0.00028839116709899944,False,0,0.6538461538461539,0.3076923076923077,0.37741536,352.0,413.0058564814815,323.0,0.02654867256637168
17sf5eQ4BGVBBd6LZd5kdwboDjY2uL4h1F,Noise,-1,True,0.038390241580653725,0.0005905391554611296,0.0,0.0002660035162045035,False,0,0.5,0.0,6.4288263,301.0,230.81851851851852,845.0,0.0
bc1pkku07lrdlcumywl7dk4plzn8ymmg5q7v4z5q27da6zp5xsysf6nsqs76qd,Exchanges,2,False,0.03800904976742126,0.0011471392789992058,0.0,4.450012038767394e-06,False,0,0.0,0.0,0.061103173,469.0,57.20319444444444,535.0,0.0
bc1qrmtnncrxxfnn0qy2yhttnwvuhdt8vmkl0qusnz,Noise,-1,True,0.03795136205018672,0.0006787806384610685,0.0,0.0002193096565629796,False,0,0.8,0.6,2.4542017,672.0,60.48861111111111,442.0,0.0
1HZxxLkrATEcDBmdXqNLxxUXUhCSy97E2T,Noise,-1,True,0.036323176839182666,0.0005294488979996335,0.0,0.0002655771220327465,False,0,0.0,0.0,2141.7554,2660.0,450.0990162037037,297.0,0.0
bc1qfe2ml003cu5vcvlkhf3dr4exz2lmnm66ltw9r5,Noise,-1,True,0.036018204143429704,0.0005158732852304121,0.0,0.0002676149850214215,False,0,0.8333333333333333,0.6666666666666666,1.3181688,1587.0,208.19116898148147,482.0,0.0012674271229404308
bc1q8ck40xjtypde65pxxxm7wxzw2mwz552q8pjkze,Noise,-1,True,0.03554130350543913,0.0005090854788458014,0.0,0.0002641522880084918,False,0,0.6666666666666666,0.3333333333333333,3.418239,1439.0,9.666481481481481,645.0,0.0
bc1q3s8e8vp4uw32xtfnnn0g52q5zvegntvpq5edkf,Noise,-1,True,0.03456243660004431,0.00049550986607658,0.0,0.00025688062428133953,False,0,0.16666666666666666,0.3333333333333333,0.24547136,1529.0,1.0,664.0,0.0
3BDgmSaQsJAWVjpdyiGUoL8k4Hac8nGGap,Noise,-1,True,0.0338118608578662,0.00048193425330735865,0.0,0.0002527626939630006,False,0,0.0,0.0,19.291101,400.0,751.4508217592593,329.0,0.0
bc1pnfw3ttc04q42etnrleve7sxmqlf2an5e5qyx6mceka080rtqlujq50792d,Noise,-1,True,0.03315680031548628,0.00047514644692274796,0.0,0.00024683880294384356,False,0,0.12745098039215685,0.2549019607843137,1.033868,682.0,232.53789351851853,323.0,0.042789223454833596
bc1prxvaj2fdtl2zflz77mwd9luk60g925yu6arrwveg32rx5pjsr7qsy6mt96,Noise,-1,True,0.03267989967749571,0.0004683586405381373,0.0,0.0002433761059309139,False,0,1.0,1.0,0.6527082,381.0,1.0,321.0,0.0
bc1pyh9pggjvzpf0swvpsycu6kjgkc9ef9av0evnruxrd59yp8zkwvzq9c0xga,Noise,-1,True,0.031726098401514566,0.0004547830277689159,0.0,0.00023645071190505457,False,0,0.9,0.8,0.36657462,100.0,10.829641203703703,311.0,0.0
bc1qh34q8cwcy2u4a79gn2gw4y46ztgjvy8zzdvt45,Noise,-1,True,0.03145517735301963,0.00048193425330735865,0.0,0.00022020623668051666,False,0,0.7777777777777778,0.5555555555555556,14.878935,745.0,251.99142361111112,453.0,0.002751031636863824
13mNCoZ1qRTxgZFCV97UGbGXjQW4Xu2GP6,Noise,-1,True,0.03139598978164885,6.787806384610685e-06,0.0,0.0004381706190127174,False,0,0.5,0.0,1608.931,46.0,420.9780671296296,658.0,0.0
3KRsALnU2qi65YcntRwAXf7QKCdubf11He,Noise,-1,True,0.03111970304406965,0.0002511488362305954,0.0,0.00032183737690165285,False,0,0.5,0.0,629.82294,293.0,298.68244212962964,573.0,0.0
bc1q7yqlf7j0c50snjlszhg6d2rc8yfeauxspcqgvw,Noise,-1,True,0.030772297125533424,0.00044120741499969454,0.0,0.00022952531787919525,False,0,0.13725490196078433,0.27450980392156865,5.048464,2776.0,230.67802083333333,306.0,0.011967090501121914
bc1pravyuqng7rqhjtc36ln5hquyllz63ffy5rwzh5n522s25qhqcpyq2k06gw,Noise,-1,True,0.029581717700514515,0.00042763180223047317,0.0,0.00021932894678801482,False,0,0.08333333333333333,0.16666666666666666,0.14906055,502.0,137.73462962962964,615.0,0.0
1371eFsrvYBF2NWWBYvcYYU4TYkmVB9UnX,Noise,-1,True,0.0295043932226104,6.787806384610685e-06,0.0,0.00041203911580349115,False,0,0.5,0.0,475.10153,46.0,135.43975694444444,325.0,0.0
bc1qcvgh7l9mrssjmdeup3epmspdaclad3g7m4dkdq,Exchanges,2,False,0.027822069741902572,0.0004479952213843052,0.0,0.00018564387775700912,False,0,0.25,0.5,0.13699526,563.0,190.89907407407406,323.0,0.0053475935828877
1Dy8gSw3Zbpatr4bGn7zR4phNX18XuTD56,Noise,-1,True,0.027775426097615505,0.0004208439958458625,0.0,0.00019750134839067998,False,0,0.5,0.0,3757.5063,932.0,574.1075347222222,298.0,0.13875
bc1qwrw4qzlwuezfts2na5w5pmn3uxakjg3a50dyfj,Noise,-1,True,0.026480191383618287,0.0003801171575381984,0.0,0.0001983610447628283,False,0,0.5,0.0,0.04402163,120.0,28.017430555555556,313.0,0.02608695652173913
3Ft3zsohDpC92JvRTAUnzwVtsbDUPomNvY,Miners,3,False,0.02605159466428127,6.787806384610685e-06,0.0,0.0003643403524616641,False,0,0.75,0.5,17.171026,4.0,170.88474537037038,693.0,0.0
bc1ph0057nc25ka94z8ydg43j8tnnp38u3hxpadutnt4n3jyfrmjzmcqw99mk2,Noise,-1,True,0.026003290745627718,0.0003733293511535877,0.0,0.00019489834774989864,False,0,0.8571428571428572,0.7142857142857143,28.525314,444.0,442.38149305555555,342.0,0.004728132387706856
bc1qa26t7alq34d5r3yap442h03pujwq283m0t0j0e,Noise,-1,True,0.026003290745627718,0.0003733293511535877,0.0,0.00019489834774989864,False,0,0.0,0.0,0.02262282,315.0,0.0,0.0,0.009523809523809525
bc1qjefygkjgcsvhht2alln2dkdcpnusdhn7paduld,Noise,-1,True,0.02581405496637627,0.00035296593199975564,0.0,0.00020166051855134015,False,0,0.125,0.25,0.5803381,854.0,395.35881944444446,299.0,0.002386634844868735
bc1pfk696fgf3q4kyqh7wj4cx3j2378t3zuw0g4r6t34km54jh4qz4rqs2sqqw,Exchanges,2,False,0.025526390107637145,0.000366541544768977,0.0,0.00019143565073696898,False,0,0.0,0.0,0.17055398,94.0,1.0,354.0,0.044444444444444446
1Ptd52goQ1PtEzn29m7R4cx4c52MkyrMoo,Noise,-1,True,0.02542845693377877,0.00042763180223047317,0.0,0.00016195363251387705,False,0,0.5035211267605634,0.007042253521126761,2368.242,1563.0,271.4948958333333,272.0,0.13722730471498945
bc1qluggwmv9c6sz9yh848fnt27kqrymk62tdqf9ku,Exchanges,2,False,0.025309154637077648,0.000366541544768977,0.0,0.00018843464644302543,False,0,0.08333333333333333,0.16666666666666666,0.85672116,946.0,201.2227662037037,313.0,0.02144469525959368
bc1q6rdczcnc39njgmmlc6j0javv0nlnfwc04mvu4l,Noise,-1,True,0.02443438913619938,0.0007398708959225647,0.0,4.450012038767394e-06,False,0,0.0,0.0,2.4122818,925.0,2.9554513888888887,723.0,0.0
bc1qmmve2mdnrwqgnq2zwpgr3ge9syswvd803zjejv,Noise,-1,True,0.02409568819366543,0.00034617812561514496,0.0,0.00018104755969818002,False,0,0.1875,0.375,9.026119,2520.0,275.75399305555555,324.0,0.0020226537216828477
bc1q2f3d6qhwuvewmswxw6lclwf7e4ceewwmju8y59,Exchanges,2,False,0.02409568819366543,0.00034617812561514496,0.0,0.00018104755969818002,False,0,0.0,0.0,0.10459446,535.0,2.565150462962963,655.0,0.0
3NXxvFdsXK8DPRuGKbhNsvtP5FoL1s6hzF,Noise,-1,True,0.023519252250983586,0.000366541544768977,0.0,0.00016370799967316946,False,0,0.6352657004830917,0.27053140096618356,2104.7734,665.0,635.1919791666667,371.0,0.09606986899563319
1AR9sWV7ZR2C2ohGSDDKXipCfZ3RLGynHM,Noise,-1,True,0.02276764139724749,0.0003393903192305343,0.0,0.00016582668493630607,False,0,0.5918367346938775,0.1836734693877551,1257.8567,479.0,141.1438425925926,300.0,0.0
bc1pz4rhe2alvfyygts6epddfczpdh0cxr3c5809vdny2aw5zfzjzu8s8spujg,Exchanges,2,False,0.022188085641703145,0.0003190269000767022,0.0,0.00016719677164646137,False,0,0.046153846153846156,0.09230769230769231,3.3019495,806.0,105.94791666666667,323.0,0.008097165991902834
31sToMMD3L62sQJgDkBj2PTep1Z51M3eiC,Noise,-1,True,0.021615744059766163,0.0003393903192305343,0.0,0.00014991377326004806,False,0,0.5,0.0,833.995,483.0,619.198113425926,463.0,0.03908045977011494
bc1q9wvygkq7h9xgcp59mc6ghzczrqlgrj9k3ey9tz,Noise,-1,True,0.02129241547822114,0.00010181709576916028,0.0,0.00025483815848227994,False,0,0.017094017094017096,0.03418803418803419,4847.031,850.0,322.12327546296297,296.0,0.0
bc1pegvfqxx8ee02j2myfql79f2pkzf6xyf9z2vjhkam97u33avg0qvs6hjwhm,Exchanges,2,False,0.021234284365722007,0.00030545128730748085,0.0,0.00016027137762060205,False,0,0.08333333333333333,0.16666666666666666,1.6687016,515.0,125.2549537037037,437.0,0.04439746300211417
bc1pljfpx8zxqwnfm8fl59rk8l8526xk0ue9avwktfzp9j9nak36fk4q7r4urm,Noise,-1,True,0.021234284365722007,0.00030545128730748085,0.0,0.00016027137762060205,False,0,0.0,0.0,50.042034,74.0,1.0,354.0,0.0273972602739726
bc1q5u7zq5f3yu72z92007vrz5yfl6rh0tjr4d53rp,Exchanges,2,False,0.020757383727731435,0.00029866348092287017,0.0,0.0001568086806076724,False,0,0.0625,0.125,2.6046896,491.0,356.6297916666667,390.0,0.035196687370600416
1JUToCyRL5UwgeucjnFAagKs4v1YqhjT1d,Noise,-1,True,0.02072295545079835,0.00031223909369209154,0.0,0.0001500821552482706,False,0,0.004329004329004329,0.008658008658008658,1953.3971,741.0,782.3102314814815,300.0,0.00392156862745098
1Ny9toPUCkeidGzHBSjq1NJ9GzwS1UWybB,Noise,-1,True,0.020686602216396024,0.00029866348092287017,0.0,0.00015583086782736407,False,0,0.0,0.0,1.7594254,346.0,0.0,0.0,0.0
bc1pw7alq7jywp3c3p2uqfgrj0djscvwvemh659m68jre4dxzfp9mgdqmed0ju,Noise,-1,True,0.020280483089740863,0.0002918756745382595,0.0,0.00015334598359474273,False,0,0.17647058823529413,0.35294117647058826,2.629035,790.0,361.6518287037037,344.0,0.011904761904761904
bc1pn9w7nhk2lx8cyvexas0zc0s342t6dsqzg033552c6pqe7l3swk3st5ptss,Exchanges,2,False,0.020280483089740863,0.0002918756745382595,0.0,0.00015334598359474273,False,0,0.0,0.0,0.1267527,237.0,1.0,786.0,0.0
bc1qs5r0h4ke9e9kadlyxvr50hu4cvl2j29wgezp6s,Exchanges,2,False,0.020041645680687784,0.00023757322346137398,0.0,0.00017505021944912256,False,0,0.0,0.0,0.04614332,94.0,24.931064814814814,446.0,0.0
bc1qeakfe734ggweflkw8g2nm4mr79aex83sp9d3m3,Retail Users,0,False,0.02002982679560399,0.0002918756745382595,0.0,0.0001498832865818131,False,0,0.6666666666666666,0.3333333333333333,0.2499046,126.0,90.87390046296296,313.0,0.0
13NKD98ZxZSFVswFbodE9b9t4Cf2SZjhrh,Exchanges,2,False,0.01984128763040837,2.0363419153832057e-05,0.0,0.0002722970111112237,False,0,0.0,0.0,11.402792,26.0,232.86496527777777,845.0,0.0
bc1qsqa48lpetv2wwpt93vn0ugm3tnxg7u4cjjalen,Noise,-1,True,0.01980358245175029,0.0002850878681536488,0.0,0.0001498832865818131,False,0,0.0,0.0,0.80347157,816.0,35.55394675925926,708.0,0.04791154791154791
bc1plqp4a28qcqjr3qhx407xv9d32cddt6j38xeu2ssmux5q0j8ajrlqt8xsrw,Noise,-1,True,0.01980358245175029,0.0002850878681536488,0.0,0.0001498832865818131,False,0,0.2,0.4,19.498112,552.0,79.81061342592592,517.0,0.0440251572327044
